lines_of_code,cyclomatic_complexity,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,is_buggy,file_path,repo_name,dataset_source
95,7,16,11,22,1155.9261948822325,0.1526901338414207,53.70911665157407,79.50556309237022,68169.13444480766,0.8078931218576096,756.3071144709535,356,50,29,32,29,8,412,194,29,False,KC1_module_258,KC1,PROMISE
297,36,24,12,1984,3751.498829626953,0.6875339351098718,64.58942375548197,750.8363334364625,27879.59656803029,3.0611168852100783,321.4006801424768,148,97,41,15,12,16,236,352,3,True,KC1_module_259,KC1,PROMISE
398,9,8,8,67,742.6603290050787,0.0473725067294897,46.79740601037002,292.93590650383715,95911.42647419058,1.3189302108788337,588.9872905686162,241,18,10,11,10,14,261,334,29,False,KC1_module_260,KC1,PROMISE
93,28,27,8,1998,1073.0599513034094,0.2865937649138133,42.55677134277711,889.3018507672134,70755.99270011454,0.8618361328212365,515.7301809587675,64,29,10,21,12,32,355,341,1,False,KC1_module_261,KC1,PROMISE
156,47,13,1,82,3171.442415642622,0.1397875904698681,12.825395156941337,762.073021030176,98795.09899835124,4.648841250675366,877.4270792163887,370,93,40,36,10,36,77,308,26,False,KC1_module_262,KC1,PROMISE
463,46,24,12,1042,3761.622020941142,0.4410774296172842,10.578536937748506,698.190244717716,97129.00549525996,0.2150162537002553,122.01493186283818,240,17,34,8,10,65,437,39,19,True,KC1_module_263,KC1,PROMISE
494,18,7,11,229,4483.970645652294,0.4143537719943613,24.04048252094256,278.60605263345093,91899.08130872798,2.825740563479436,114.26300825346014,305,65,45,48,17,34,188,316,14,False,KC1_module_264,KC1,PROMISE
294,39,2,18,208,1435.6738373378694,0.5218764346888559,83.82743389424789,708.9445190216179,75561.61696840823,2.7413192091663263,300.3196691230158,243,21,39,21,24,73,332,441,11,True,KC1_module_265,KC1,PROMISE
229,31,2,10,1373,642.5488671427163,0.2796363291025302,15.437397772832318,948.147684514834,60981.99391284704,1.253044372015299,431.214968125835,145,33,47,7,22,32,221,327,2,False,KC1_module_266,KC1,PROMISE
179,24,11,9,1461,4784.628631660883,0.0320435893781771,23.44316653955636,91.55983437056892,17299.84930192413,2.263858725564089,298.5422487521395,139,47,9,3,28,30,379,293,24,False,KC1_module_267,KC1,PROMISE
310,7,28,2,254,856.673131308498,0.6143861065351858,55.31279187289854,326.162642003566,54380.8066006334,0.4386889154131773,763.1870823952438,281,35,13,42,13,31,309,119,21,False,KC1_module_268,KC1,PROMISE
299,19,2,4,1953,1068.5682130477337,0.3737180028823513,22.297990589749165,234.67226546159412,76561.1145871933,3.606350729619428,245.26584310929965,344,87,11,5,17,36,94,398,28,False,KC1_module_269,KC1,PROMISE
154,32,11,7,654,1527.5143224364822,0.6513349987400464,17.157461787060925,393.2501344006667,52133.63015468622,1.108485741884116,84.77474277224472,55,97,2,20,14,84,102,231,21,False,KC1_module_270,KC1,PROMISE
21,49,4,8,650,2694.0176347288084,0.1086669708042684,56.76830792809826,742.3326548539465,86837.08892772521,0.9669267991327796,413.7998098841476,338,50,38,33,6,28,439,138,28,False,KC1_module_271,KC1,PROMISE
84,1,28,7,608,4425.845273566983,0.0137773552940503,37.44123382866493,474.24258142538656,11054.624329250655,1.5743923913875153,773.379288138484,332,52,33,25,14,30,264,250,26,True,KC1_module_272,KC1,PROMISE
479,36,20,8,933,3826.675511376348,0.2482942478852927,62.98976929820645,570.7306061202463,38155.94077005854,4.51184960131571,850.5619435867413,48,5,4,13,11,95,145,69,12,True,KC1_module_273,KC1,PROMISE
214,42,23,15,372,3569.972013828912,0.4565473229940522,91.30832870045896,314.1548880783424,50645.84541750636,3.982333241417713,733.3448483633508,47,23,9,5,16,67,80,463,21,False,KC1_module_274,KC1,PROMISE
246,47,21,3,861,958.384782494418,0.3940719741684673,15.948320012071695,141.28926708710054,43289.29705732389,4.734461455668788,557.886678499744,279,3,9,35,8,23,72,354,7,False,KC1_module_275,KC1,PROMISE
238,21,20,7,435,1852.6448944772735,0.8103025552734664,91.42993232149333,266.9336489377285,10947.796127373153,3.2598117301654272,724.1917017491767,337,85,20,24,23,87,460,170,23,False,KC1_module_276,KC1,PROMISE
393,6,23,4,121,2444.184137824722,0.3778376441928239,90.34650677486894,859.680301241987,15437.47657505859,3.314607555160438,681.3895353038614,160,22,22,2,26,22,488,399,18,False,KC1_module_277,KC1,PROMISE
41,14,1,6,750,822.3871720793707,0.5304411796030789,83.07967075025438,602.4169621534104,83777.96755626316,2.400154997131085,234.36663249506088,258,34,14,9,29,20,202,36,13,False,KC1_module_278,KC1,PROMISE
50,42,26,14,1351,1439.8055404206953,0.5935155924421922,63.49730581330243,377.9886731972337,48489.98749422496,4.525931616834877,550.7588922031938,399,84,46,28,7,47,108,199,18,False,KC1_module_279,KC1,PROMISE
145,44,22,1,1530,1610.8326993689368,0.0218313916458116,62.3945190890892,789.9059817355876,4967.370432597491,2.5543857463516453,770.609332638432,132,71,10,8,7,70,215,329,8,False,KC1_module_280,KC1,PROMISE
248,32,22,7,719,723.6533718122923,0.515133376846189,64.28205333371366,64.45743245490875,1747.4767718672265,1.775300353975123,317.1206618751382,93,62,28,19,29,22,76,21,18,True,KC1_module_281,KC1,PROMISE
338,7,12,1,661,2796.1744903504623,0.3448312593988378,69.3590595705635,253.89108792238568,47400.19265923322,3.2018750495883257,653.9731467169314,396,3,21,6,26,76,279,357,14,True,KC1_module_282,KC1,PROMISE
250,6,24,19,1579,3554.638162968545,0.4212801276832546,2.6317378590195446,230.10315405733928,16521.434719851924,2.730697467004817,481.4804275187985,115,56,19,39,19,19,316,410,9,True,KC1_module_283,KC1,PROMISE
226,24,12,14,1368,442.6649942366199,0.1002873984952502,95.85116533690432,985.364562168222,70542.08200532226,0.6200990765494774,503.15885094502,191,56,41,31,13,79,492,301,29,False,KC1_module_284,KC1,PROMISE
469,29,2,5,1667,2457.503198639434,0.7828205656486452,58.9747723850924,706.0985823927602,79552.81390652235,1.963627069562148,90.05503778215973,179,31,48,39,17,14,166,110,1,False,KC1_module_285,KC1,PROMISE
88,2,27,4,1814,3932.834856812196,0.9424042508085224,78.36511810083974,617.7859363885542,22906.841174864847,1.5666270554724,666.2171653053798,211,74,0,2,18,49,106,377,22,False,KC1_module_286,KC1,PROMISE
290,34,7,2,1646,3765.1516318669896,0.0222688206296,38.35090206707495,4.984965294472898,59258.47679368989,4.2341688750556585,865.68703535452,111,92,23,18,26,65,75,176,6,True,KC1_module_287,KC1,PROMISE
275,27,3,9,1874,4093.8581714718953,0.6013727628113479,2.2273241776637995,184.31000208985736,15529.019884190062,1.894212784865544,141.4312880258628,273,25,5,13,18,30,194,370,6,False,KC1_module_288,KC1,PROMISE
242,1,19,15,844,2296.3791025359747,0.7638440672883581,51.46373132776795,635.5412929730783,30427.906894279266,4.107776163194464,366.1056622164493,278,33,21,31,5,63,304,317,4,False,KC1_module_289,KC1,PROMISE
405,5,7,12,801,4120.729704935317,0.2848075886498894,51.211821812276966,379.71932648166575,88890.66986872519,2.211947969504728,48.66745484083501,84,32,30,41,22,70,42,55,3,False,KC1_module_290,KC1,PROMISE
140,23,25,17,656,1279.6900489499203,0.7875555848632168,44.26193954283373,924.2803836790608,54455.39933908285,3.76750281722805,29.631885976391104,194,83,20,11,24,66,381,58,3,False,KC1_module_291,KC1,PROMISE
477,36,13,7,485,1867.971750945825,0.6323550507663013,34.6319883620456,764.7242191417579,88600.2806449056,0.6764096425559496,989.6584966717438,27,7,15,38,12,42,235,17,24,False,KC1_module_292,KC1,PROMISE
172,41,1,6,1502,964.1423244472264,0.92916263227107,25.73278269316248,447.38407280412,22602.255637532744,4.623251098292312,493.47150830638464,92,89,15,29,7,78,398,45,27,True,KC1_module_293,KC1,PROMISE
277,22,28,10,1434,2390.674243200002,0.9810048113537728,53.226942575221095,749.5149775382705,33069.43189054174,2.402799453994591,355.5190186352464,394,77,14,41,8,74,237,156,17,False,KC1_module_294,KC1,PROMISE
265,15,15,4,1606,2021.094109835672,0.0423461139987048,38.15253582965592,975.4043238262216,47148.11863183602,1.298991228131532,274.8770766250189,205,48,16,4,26,36,86,22,0,False,KC1_module_295,KC1,PROMISE
426,48,8,19,351,1280.5428704301298,0.4449377610270062,97.02325642193108,460.9808247014706,48059.99951193483,1.2074480318240344,980.0126449449592,250,58,18,49,16,74,20,469,25,False,KC1_module_296,KC1,PROMISE
225,23,20,4,992,3783.7254752308295,0.5469877875782182,18.11980346892621,642.5258878885334,99765.03192165168,1.3253864428748596,252.25078552168367,356,89,34,21,18,92,282,459,18,True,KC1_module_297,KC1,PROMISE
149,16,16,10,459,1637.8491833470682,0.1467432332076524,32.64689119508161,918.6646150612952,11533.087365215895,1.8336208645898384,725.7083957377432,286,76,4,14,29,82,274,94,15,False,KC1_module_298,KC1,PROMISE
20,22,1,10,1788,1436.741217714595,0.3362858304273617,30.10208662153253,248.6746620361733,85211.30705659892,3.587597663378084,283.7580958059338,317,27,2,9,6,74,408,162,28,False,KC1_module_299,KC1,PROMISE
188,1,23,2,549,741.3626211674258,0.9876474477564616,54.787608447359744,886.5579136662783,86381.83573824483,4.748015214503968,70.48950535691911,286,5,25,49,10,77,439,373,12,False,KC1_module_300,KC1,PROMISE
414,15,12,9,304,2250.2263388295487,0.0162304563424714,50.42874544044064,97.54470677298266,55364.54329062496,3.3451871506181607,683.2766145179413,202,65,34,44,25,81,88,333,10,False,KC1_module_301,KC1,PROMISE
14,26,21,9,1148,1584.52668130278,0.452507931524384,64.73030607700304,648.4481705876465,34469.31310908946,2.735831354720504,1.6308476298648733,254,14,12,6,18,32,164,294,23,False,KC1_module_302,KC1,PROMISE
449,46,26,5,1760,1909.4369225707464,0.8426546217181962,95.05017528684658,782.8381550557843,51970.68781840079,2.242989040085673,675.7485115605695,118,8,10,22,5,73,111,494,15,False,KC1_module_303,KC1,PROMISE
275,37,18,3,1833,1256.386586840708,0.3239012627192884,29.23688746389287,614.6062192524261,29317.523710175723,4.140972335188082,250.37659898982312,356,98,31,36,22,23,62,318,21,False,KC1_module_304,KC1,PROMISE
78,39,20,1,210,3839.461900117512,0.4797985027551533,69.58438535624465,495.534804152543,79930.83409914996,4.248286012230349,746.1042320715012,76,47,19,29,8,39,11,338,20,False,KC1_module_305,KC1,PROMISE
158,27,8,1,665,4657.016402038115,0.97804574578798,3.478980097513178,617.347099925686,49878.08795516198,1.4651883721640928,769.7501673506493,354,65,36,9,24,93,50,256,25,True,KC1_module_306,KC1,PROMISE
281,6,7,10,323,2539.8660786655496,0.4748768364757039,26.97645880062883,151.66370877944456,92591.63366985731,4.767101243267151,724.1072388175379,351,21,7,18,24,31,267,267,9,False,KC1_module_307,KC1,PROMISE
164,20,13,2,629,3250.69227437008,0.130921312146499,46.908253071662685,215.5707103302184,62306.86530116877,1.9755768160319105,24.48344146761039,61,10,6,18,25,85,84,152,2,True,KC1_module_308,KC1,PROMISE
63,49,25,19,1077,4349.14415537286,0.051721491666391,4.068484059632311,269.899343956342,51480.50137815687,4.000390345957639,703.7366196437684,285,6,27,14,16,45,105,265,14,False,KC1_module_309,KC1,PROMISE
336,3,16,5,575,4994.265222934927,0.9454165724399484,62.14927659481025,597.7793406300382,71135.82846236746,4.834099390411167,990.1456140557632,395,35,19,48,11,24,67,459,19,False,KC1_module_310,KC1,PROMISE
339,44,11,13,153,3106.2307751761773,0.2658094132750657,68.15275023176912,441.9010737450705,50442.90314658041,3.518290504278056,242.6253685256229,231,0,36,10,27,14,364,194,24,True,KC1_module_311,KC1,PROMISE
68,34,23,13,1029,4459.919386045357,0.5040639065645509,74.92643976896662,244.47584248583956,90460.18440690276,0.8077536322559686,274.23857222533854,139,42,25,35,18,57,321,75,8,False,KC1_module_312,KC1,PROMISE
147,14,25,10,124,4552.1804081226455,0.0907017660899686,52.140875979458215,882.8093321445801,18526.151492595443,2.930684775869654,813.5265495805395,352,32,17,45,20,47,481,303,22,False,KC1_module_313,KC1,PROMISE
129,39,27,17,468,3978.112290257349,0.423655120550605,60.79052183288404,373.9218402932234,97337.53350621596,0.5938856154778921,160.39680505608055,207,52,7,39,8,53,64,394,24,False,KC1_module_314,KC1,PROMISE
333,42,9,3,21,2358.56381625824,0.930105519250124,40.21045987657023,446.0317192298912,81237.83612993409,3.945710199344632,660.5836755045516,53,58,8,39,20,9,112,479,24,True,KC1_module_315,KC1,PROMISE
367,3,21,5,191,497.6546020771066,0.5024129936309384,5.084050218149692,409.7010765489946,86087.26285030047,1.4065758693694148,755.0263775005784,103,30,37,7,19,30,233,275,24,False,KC1_module_316,KC1,PROMISE
366,6,18,5,883,177.44722165665584,0.971135151802328,10.89523372167679,181.94295527675263,48342.49245387001,3.4760741153000927,37.16066181935717,274,45,11,6,12,5,328,396,29,False,KC1_module_317,KC1,PROMISE
469,33,14,3,1704,2438.283103086331,0.2588356372373996,65.84459649594496,731.6270154302333,83736.43477882598,4.550448370650995,553.7620942652262,184,7,25,39,24,33,73,132,19,False,KC1_module_318,KC1,PROMISE
386,49,12,6,1553,2522.141214319627,0.5045452397039372,99.55997465899183,448.458262268858,30746.730949362794,0.905049253350862,575.8772585358829,90,30,40,37,8,93,113,217,11,True,KC1_module_319,KC1,PROMISE
167,2,4,6,215,2096.075700528564,0.8595307918093252,2.5645206771663216,16.257109892718447,76218.6230385611,1.9642891930058335,303.4428973917942,320,97,44,37,22,19,216,215,13,True,KC1_module_320,KC1,PROMISE
62,33,8,15,88,2884.020021327686,0.4482523545537438,56.20076618581189,964.013702359797,14130.970823063362,3.2355939403678318,876.3446693975172,52,99,13,20,29,70,18,172,22,True,KC1_module_321,KC1,PROMISE
311,7,16,6,689,2805.5972461916926,0.2794873735701896,75.34986653537322,815.7636115954136,30774.486404654617,2.0982929640475056,162.74971929985637,91,48,5,26,19,5,203,360,7,False,KC1_module_322,KC1,PROMISE
458,32,26,17,1311,4199.403901060196,0.8554753634178817,82.85070797337399,723.5593540918032,44628.69306963731,0.8740947081235761,364.1947095058605,188,93,38,0,7,58,381,442,18,False,KC1_module_323,KC1,PROMISE
487,31,26,15,1498,632.4198059850858,0.389889468872609,54.97528522104137,869.0918705185289,32299.739842527844,0.145358070843985,848.6686871473294,20,50,34,14,18,92,268,170,17,False,KC1_module_324,KC1,PROMISE
122,5,6,18,1649,1203.3705639171728,0.5307232910602341,62.3716820382264,906.8072536055504,38763.009850855946,2.0329907185098146,190.6427566059925,158,12,16,26,18,37,222,76,19,False,KC1_module_325,KC1,PROMISE
125,34,20,2,697,3985.724396902189,0.9765270664151456,69.97576958218079,337.48970638443865,82028.46400389142,3.246045132909602,821.3741363276749,364,86,29,6,18,23,249,414,12,False,KC1_module_326,KC1,PROMISE
28,44,3,19,352,4254.400649395908,0.1864832947558639,86.03765871964963,610.9586784166986,25741.921625002546,2.869921040762443,79.06917736795572,376,41,9,6,11,59,473,426,22,False,KC1_module_327,KC1,PROMISE
79,43,20,12,72,4974.638646742253,0.3014006367201857,13.106664183079047,608.8078092055941,74553.58909824176,0.7812061988032121,489.22906718999,349,61,35,2,20,31,265,468,2,False,KC1_module_328,KC1,PROMISE
281,2,10,19,310,4377.268880296712,0.0310696000698399,92.69203743121147,267.299668810597,7463.835704254019,2.253467219336933,75.33066244570341,132,64,36,10,11,89,271,134,22,False,KC1_module_329,KC1,PROMISE
277,13,14,7,149,4460.505134654422,0.3918377099100527,3.5757229516054307,221.9522514470672,76597.33684075458,1.847355230906264,677.9035850615143,30,30,14,49,18,85,466,362,24,True,KC1_module_330,KC1,PROMISE
191,12,21,19,1724,1640.3049188865336,0.2001834305848595,83.78377534481976,113.90725481902209,79223.12195869432,1.3710120114669992,790.6014890556003,326,73,23,34,19,66,87,360,26,False,KC1_module_331,KC1,PROMISE
161,23,13,12,551,2068.142006645944,0.6800349354078914,8.59730222941003,659.3141959164528,40229.70767269795,3.6463562193019454,849.8585482468028,152,50,16,47,21,65,57,397,27,False,KC1_module_332,KC1,PROMISE
416,8,24,2,1649,1413.6170136207002,0.1813214587658523,20.268192948887304,780.9189910307799,72275.53453443029,1.5482601501359217,981.2622507439888,300,36,1,12,24,62,230,405,10,False,KC1_module_333,KC1,PROMISE
235,42,16,8,1115,3070.8670511443065,0.6748127524058697,1.3855204917321289,760.9529795170038,91522.3265341354,2.700709761665146,672.0157222995869,52,29,6,29,27,74,166,476,1,False,KC1_module_334,KC1,PROMISE
406,39,29,3,1087,4700.146235614488,0.2634754281893177,45.08041384806803,316.27537718497433,80091.22605809724,4.6161176763480825,769.0619138400203,268,74,47,44,24,48,109,243,19,False,KC1_module_335,KC1,PROMISE
481,40,19,18,920,1788.740343906927,0.3552178341211998,34.10156344502183,205.25985046520225,39105.60638865629,2.696379911267912,505.7582783213294,236,24,22,17,24,97,68,47,2,False,KC1_module_336,KC1,PROMISE
165,10,9,6,1642,2829.308731219106,0.3488606520463975,17.433298237215705,453.61417845462194,48472.93007657844,3.085114550802804,912.7369011811262,368,12,7,32,26,37,440,104,8,False,KC1_module_337,KC1,PROMISE
109,1,23,5,106,1551.8681892220768,0.7167517501636094,45.65792591958672,546.8134602405106,77957.81872410196,0.366229930837757,643.7583821994626,45,88,2,34,11,5,311,444,21,True,KC1_module_338,KC1,PROMISE
476,45,12,11,203,932.0198714862668,0.466509263138343,40.8347174340462,919.0871279685556,29330.199525927444,0.8906707187086815,883.5514062513435,166,33,17,41,12,71,348,423,17,False,KC1_module_339,KC1,PROMISE
321,15,16,9,858,1056.4090961114127,0.361298898852683,76.99844223717541,874.8231542740541,80407.88575685647,0.5047559964905673,235.4520170138809,396,64,49,48,18,67,67,15,18,False,KC1_module_340,KC1,PROMISE
152,33,4,2,801,383.9321882368367,0.8526227190394499,89.41990030093321,916.0583313018276,32874.30714183802,3.8240647417792006,496.7377807180643,158,71,19,30,16,98,177,190,22,False,KC1_module_341,KC1,PROMISE
314,45,4,16,1100,4751.538262745361,0.5719506256412027,65.6041579249411,850.2623851359796,80618.45918031526,4.179605404584212,729.8189210638039,264,83,49,29,22,42,314,130,4,False,KC1_module_342,KC1,PROMISE
262,2,17,17,1480,2074.110081687385,0.2138308212779978,13.316628483925864,964.5812044363112,8771.364290737261,0.9322764659728884,202.7217545626833,68,62,24,43,5,45,268,167,23,True,KC1_module_343,KC1,PROMISE
453,1,6,15,1183,4187.1923708103295,0.9000912781436826,30.24368867627521,465.4999971690575,4535.289961367955,1.0963587546154552,211.33979326197823,292,70,38,34,8,58,350,323,17,False,KC1_module_344,KC1,PROMISE
135,1,29,12,529,3438.5144161794865,0.3426502960336406,91.4185113863957,47.473497433094366,99767.77719224524,1.6160364474639144,978.0427404056376,113,83,39,18,23,42,338,259,12,False,KC1_module_345,KC1,PROMISE
495,8,25,8,668,1040.4136909143183,0.0389793775373203,9.784714807781029,83.56203214847824,86958.76661114543,2.955388084769177,434.61036073720607,231,94,1,31,25,79,212,245,13,False,KC1_module_346,KC1,PROMISE
468,3,21,11,1509,959.7650082375304,0.4946002239744529,41.27872809969182,390.2761417723432,88296.46559627377,3.1089809690000973,181.8154529237717,352,4,0,27,12,45,393,223,15,False,KC1_module_347,KC1,PROMISE
98,41,22,10,418,4078.74218740167,0.1239380544408778,94.30795730411464,257.6870912729973,95132.86676590108,3.433769792707288,331.463881981506,266,74,46,11,12,79,137,324,16,False,KC1_module_348,KC1,PROMISE
90,30,18,4,1018,1397.087382035733,0.2384664437157425,95.11581930547908,169.9405913610673,43887.79931050733,4.525963781067313,397.3761482659256,192,17,46,25,19,45,49,344,10,True,KC1_module_349,KC1,PROMISE
271,49,2,2,1086,4575.097400139681,0.747110872687411,41.70911452784035,953.2037745086486,28754.871912547205,1.4752007024826908,623.0852574702211,80,89,6,31,16,26,457,31,6,True,KC1_module_350,KC1,PROMISE
32,40,12,5,1505,786.2714829785041,0.1307518133763185,67.07229192178094,195.41958841062245,13089.497002288508,3.2937949460338785,923.0146590477524,139,4,32,45,9,99,21,77,5,True,KC1_module_351,KC1,PROMISE
156,48,15,9,1434,3420.7722108269004,0.8069442243540357,46.2178142370459,959.379272315231,50170.79244049261,2.798614228888461,986.590075922091,340,24,46,29,17,55,148,177,10,False,KC1_module_352,KC1,PROMISE
223,12,27,4,940,4090.921992551576,0.9369072881309536,75.59259340419783,760.838840321207,22082.82721561312,1.5291862020628355,651.6987589111125,90,19,47,8,25,72,66,223,7,False,KC1_module_353,KC1,PROMISE
484,15,7,3,632,1252.7563032366604,0.6065321004079447,4.126551738606853,640.9456721252235,93561.53058825804,4.537075932968367,699.9223607977248,264,60,14,49,23,61,123,498,15,False,KC1_module_354,KC1,PROMISE
496,42,15,17,748,1453.4160809371735,0.7103591920228293,15.271557743214489,676.0189600893783,499.9159280336317,0.4774170597960875,321.829169696589,196,0,40,28,25,39,203,446,27,False,KC1_module_355,KC1,PROMISE
84,12,10,8,834,4826.142542082088,0.7135866099074174,61.80568155081632,331.474323659124,14405.354100537848,3.560005134160257,857.1585954487491,131,1,32,14,21,97,73,327,3,False,KC1_module_356,KC1,PROMISE
446,3,4,12,453,1396.5282661961755,0.9928079572704448,24.022673981863296,646.4270380582822,24722.93772303433,3.63936856511301,217.7983352203149,288,50,46,37,26,40,238,27,9,True,KC1_module_357,KC1,PROMISE
54,33,3,10,1258,2206.789544510234,0.3415382622016228,66.9391776276457,186.6921182812653,19975.775488160187,4.576632638449808,106.38064931096758,148,97,7,19,11,99,464,59,1,False,KC1_module_358,KC1,PROMISE
376,40,11,14,432,2219.3264068875937,0.1628565512427024,35.771069818668536,937.7054325359796,22655.26581431306,2.592902961756768,973.2559900976509,118,52,30,18,6,45,76,234,29,False,KC1_module_359,KC1,PROMISE
424,48,3,15,1304,1339.8702746554495,0.5191672349143215,88.77791025465432,301.7933399605935,65639.15574561173,1.6081116910962296,864.1386768205323,214,44,1,41,7,7,464,297,21,False,KC1_module_360,KC1,PROMISE
446,46,2,6,1507,3901.376323541743,0.5332498098317082,82.10667917043865,255.18651229354217,32818.45662348361,4.138703349300102,303.64513453813333,304,65,17,43,29,8,211,333,7,False,KC1_module_361,KC1,PROMISE
119,6,11,17,1924,3882.0617818228607,0.1779124882961444,49.79094220680944,711.1627981941575,61540.93575214699,3.854051409161963,675.1707163810491,346,55,0,26,21,97,300,79,12,False,KC1_module_362,KC1,PROMISE
447,38,6,8,255,1953.7582696965496,0.6131094189941395,77.51661362239092,656.4487180661819,89036.7675712645,2.501578072097352,467.0183574131995,253,38,22,18,11,55,226,444,21,False,KC1_module_363,KC1,PROMISE
66,42,17,16,1524,4192.116376295595,0.0141247334768239,27.84265073727395,451.2989183433053,60295.42087601763,3.8392868781690552,323.12820614547087,266,58,40,43,26,41,165,251,28,True,KC1_module_364,KC1,PROMISE
264,35,1,8,190,1144.0671785551117,0.9276684024542216,49.9317179043744,632.4462346907864,69483.8258495095,1.339378010386304,286.77421076029486,316,0,32,8,12,82,63,300,17,True,KC1_module_365,KC1,PROMISE
240,41,9,3,687,121.09830077162536,0.2645742778212616,20.550723134464537,159.49307176085614,36613.7794923136,2.94753165201734,136.0274452209065,111,24,15,37,19,63,300,29,8,True,KC1_module_366,KC1,PROMISE
164,42,14,15,369,2898.720074073131,0.0395602083901918,86.22773068357839,673.328307401955,16057.872915508644,4.325917273939377,549.3180822758392,104,67,21,29,11,67,459,413,20,False,KC1_module_367,KC1,PROMISE
20,22,28,1,341,4970.981085016655,0.108249441474857,82.48369404027308,270.6106951951939,32126.34783874562,1.5899225230825629,446.5966901175078,196,34,18,42,7,70,265,276,20,False,KC1_module_368,KC1,PROMISE
388,2,19,15,367,289.35711815173454,0.2402489482796417,90.31281717249112,272.83597667645734,96431.8366055404,2.417749912153716,512.1864202999443,254,5,36,21,11,23,303,119,19,False,KC1_module_369,KC1,PROMISE
174,23,26,1,106,1119.190561171457,0.2739061686060452,87.87022114120168,162.1799349437846,62218.9573068684,4.755224270864447,215.35716747940447,260,12,13,41,10,13,325,166,1,False,KC1_module_370,KC1,PROMISE
334,10,10,4,1649,2642.6817481867124,0.0328099994977286,96.00002994388998,332.37713503616465,27823.36083145812,3.9910592098586832,938.6106707732476,65,86,4,0,18,74,200,182,21,False,KC1_module_371,KC1,PROMISE
211,6,14,12,141,4068.709608579866,0.2793548121937291,23.60528693156067,331.2510603113281,45146.43518949417,4.435195101652764,638.5911963305415,313,32,25,37,5,7,69,23,0,False,KC1_module_372,KC1,PROMISE
193,7,13,18,809,536.3058248677607,0.1929417364934821,93.25060478873624,454.1790117022693,83567.75243935634,1.926235304452232,899.6006573833369,148,2,41,3,10,73,258,471,27,False,KC1_module_373,KC1,PROMISE
444,35,26,8,1404,2036.6498034185825,0.3786209274345186,57.55010594384777,190.4195046663495,66877.51271350677,4.982526298172794,109.27116603275545,351,72,23,32,19,17,435,403,26,False,KC1_module_374,KC1,PROMISE
56,25,28,3,1980,3760.671423086443,0.3851677373559692,42.82701330789706,193.0075361587663,56109.21878884391,0.7628280234190649,622.8509658561749,291,53,10,9,14,29,163,444,16,True,KC1_module_375,KC1,PROMISE
370,27,28,5,1710,1920.561721191172,0.3390077406028791,56.47701570081943,541.7385716632284,88527.77137572072,2.593852916081545,849.4618186441611,393,45,2,48,20,72,437,183,19,True,KC1_module_376,KC1,PROMISE
375,37,22,18,291,1025.2984603306309,0.327923883530704,34.9176333083775,128.87740467047516,67276.71326445734,2.396366911481247,330.92077981446664,254,89,47,38,21,64,428,283,2,False,KC1_module_377,KC1,PROMISE
196,27,15,14,1975,1057.9295542432778,0.0897312777412512,29.566747689134257,688.8970079888352,64308.70010603043,3.992160954000672,195.1431691359864,213,31,38,5,29,79,129,234,26,False,KC1_module_378,KC1,PROMISE
138,31,16,2,1314,2109.239055883472,0.0252049471261621,24.89011945977535,943.9471258625964,19057.836907355737,4.543088862575059,265.02130580561965,79,57,7,44,25,63,291,242,8,False,KC1_module_379,KC1,PROMISE
12,5,29,8,375,2449.1436665488663,0.2021143001564666,9.160370956255557,426.7956216643783,10728.229432939535,3.6556968845402986,272.933726749799,162,74,3,12,10,9,376,298,7,False,KC1_module_380,KC1,PROMISE
469,42,9,6,908,4322.890647298468,0.7566494274166153,50.15992481757156,901.1053131506768,96517.69749403416,3.134081180651514,447.1989649235352,344,60,6,27,22,84,252,231,21,False,KC1_module_381,KC1,PROMISE
474,22,11,4,1837,3247.0368509831683,0.990809765551122,88.88840589567485,98.31659112586443,59925.951173025234,2.137145954242518,325.96360277933155,155,20,18,4,20,25,352,388,28,False,KC1_module_382,KC1,PROMISE
128,8,27,17,797,3482.969577125957,0.928526175057329,63.38504495816408,42.95762737564457,41626.77257372827,2.551629585378671,271.2740727079913,26,68,40,5,19,17,456,38,14,True,KC1_module_383,KC1,PROMISE
25,40,12,12,383,4916.637140525944,0.5042193555377686,52.57658764282158,721.36887751384,58943.180008930736,2.546501566124109,648.5122984051379,101,74,7,12,24,88,317,104,15,True,KC1_module_384,KC1,PROMISE
70,36,7,4,1752,2118.0328574747714,0.5318238557779342,43.43069890684073,761.0215729814965,6275.014911064367,0.1018423684218883,53.03237167188446,240,12,40,26,8,23,420,447,16,False,KC1_module_385,KC1,PROMISE
43,3,17,13,1906,2076.4365759207285,0.3145815690358425,46.975761005402006,843.0582409657513,82230.51466302027,2.5152290241383883,340.36377813973,253,16,0,27,14,55,402,442,8,False,KC1_module_386,KC1,PROMISE
417,10,10,8,1951,4624.40014185648,0.7739394386376562,21.71845740962314,56.81767839998142,21742.889002877164,4.279854000870625,689.7519659404749,393,67,36,42,25,51,408,410,17,True,KC1_module_387,KC1,PROMISE
