file_path,is_buggy,lines_of_code,cyclomatic_complexity_x,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,code_churn_30d,code_churn_90d,commit_count_30d,commit_count_90d,author_count_90d,bug_fix_count_90d,fix_density,days_since_last_change,commit_burst_30d,ownership_score,cyclomatic_complexity_y,cognitive_complexity,max_nesting_depth,num_functions,num_classes,avg_function_length,num_imports,ast_node_count,has_try_except,max_args_per_function
KC1_module_152,0,6.131226489483141,10,13,1,7.448333860897476,8.486298089906795,0.8487921131360887,75.55425408843045,149.22772844025644,10.866490909125583,3.524367339860594,3.016651339103953,336,39,46,5,16,72,6.056784013228625,4.68213122712422,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_153,0,5.0369526024136295,40,27,12,7.002155954403621,7.392158181123707,0.1553971192572756,89.36160798471363,997.0690110762436,11.415643536105325,2.65172508805426,5.613614165638751,75,48,30,49,22,64,6.052089168924417,5.429345628954441,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_154,0,5.407171771460119,28,9,3,7.255591274253665,6.936227189019788,0.6065663351954298,80.77149713588784,379.12506109154856,11.382956735787557,1.871839168137854,6.151322643158756,389,47,12,29,23,67,5.932245187448011,6.154858094016418,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_155,0,5.814130531825066,27,18,5,6.897704943128636,7.314973369064495,0.4446880280107457,25.479441224865,648.7749038885544,11.305538697555649,3.342471451621752,6.391153637289894,168,14,46,33,11,38,5.683579767338681,5.945420608606575,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_156,0,4.276666119016055,38,4,17,6.799055862058796,8.48186206423976,0.4428515212319025,56.03186308270035,967.9067314833602,10.85203828435,4.064526738478805,6.824615053265475,337,10,38,11,13,89,4.9344739331306915,5.365976015021851,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_157,0,5.645446897643238,32,25,17,7.148345743900068,6.333282580340011,0.0717971423600458,30.44378395026441,57.60105037897478,10.136458382014746,4.406166078358545,5.931199474112987,315,34,21,42,18,11,5.337538079701318,6.184148890937483,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_158,0,5.552959584921617,4,12,16,7.396335293800808,8.378111544232654,0.8027522502122156,33.64875257559874,922.8643629251906,10.832654091105265,2.735081141031668,6.775392710187067,314,91,7,36,17,15,3.784189633918261,2.833213344056216,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_159,1,5.978885764901122,15,10,5,6.525029657843462,8.180162622075102,0.8930524847532526,93.26249255376965,567.8113853543433,9.227399694988739,4.099425609098504,5.102480618438873,364,71,17,37,24,86,4.890349128221754,6.175867270105761,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_160,0,6.212606095751519,9,17,12,7.392031567514591,8.335214130654837,0.0110166673842284,68.50769460164028,704.3968789774523,11.096193072228123,2.5565297670634752,5.9196475688380525,78,84,29,23,14,11,5.442417710521793,5.209486152841421,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_161,0,5.817111159963204,37,15,12,6.222576268071369,8.493494164355795,0.1786041756971177,97.48445091185948,149.18418388634836,9.509357276884973,2.3726504459394544,3.97559876616042,239,17,38,34,21,23,5.41610040220442,6.023447592961033,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_162,0,5.351858133476067,2,25,4,6.706862336602747,8.349379755908721,0.9039041887954788,42.27434113515571,533.3874308310322,10.842853569417978,4.327159278110501,6.611354362374317,44,41,13,27,27,21,3.912023005428146,6.163314804034641,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_163,0,5.3471075307174685,10,16,11,7.510977752014095,8.460320894084663,0.5494936128000582,54.20631976204368,673.5137147252436,8.618622650051757,1.93186968132332,5.021593416843751,123,58,37,19,12,8,6.173786103901937,5.720311776607412,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_164,0,5.3706380281276624,30,15,10,7.554858521040676,6.583385374399315,0.1500395782482101,49.22442657172575,456.2473073876818,10.309695643845142,1.979563395203512,5.553037161945224,21,43,14,29,25,16,4.955827057601261,5.736572297479192,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_165,0,6.013715156042802,35,4,8,7.52294091807237,8.294140628292014,0.2027904526091588,11.621418694848964,154.9851781060567,10.055600644500956,1.5245567264245807,6.654453057740498,274,41,12,16,13,59,5.560681631015528,5.934894195619588,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_166,0,5.123963979403259,25,1,15,6.470799503782602,7.928337880073825,0.6599862442371142,24.43349745813373,244.1190750855766,11.035569289753465,2.5935086414730835,6.2836055090878995,245,35,22,47,13,67,5.472270673671475,4.852030263919617,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_167,1,4.5217885770490405,43,12,13,7.432483807917119,7.924480643971605,0.724816822246873,53.23599969984373,854.3927909934985,11.27341104590219,2.724250168447304,2.706229839813673,297,5,8,35,21,12,5.484796933490655,4.584967478670572,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_168,0,5.159055299214529,46,29,11,7.535830462798367,8.413102030668819,0.5994268085799352,7.670056208167618,34.47099283276278,8.670011296662857,3.3023057265522846,1.1740922172629233,74,85,20,36,20,94,6.052089168924417,5.187385805840755,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_169,1,3.091042453358316,7,27,14,7.579167967396076,8.489377643365772,0.9531483799125258,93.21473100158003,708.8620784408124,11.350928048249527,2.1525115505478527,6.237661576638478,136,93,17,35,18,14,5.929589143389895,5.501258210544727,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_170,0,4.143134726391533,47,19,15,4.127134385045092,8.176028139959133,0.494063603661777,13.26052451239371,999.3900365145269,11.36316820174195,1.0891864594179967,5.723439711479106,272,8,14,22,10,70,6.077642243349034,5.926926025970411,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_171,0,4.007333185232471,31,19,11,7.310550158534422,7.810919477004883,0.3002719121425267,20.600093895273805,7.482996106766615,10.442716374820133,4.334210312069379,5.2002162486702534,331,41,38,47,7,81,5.278114659230517,4.919980925828125,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_172,0,5.963579343618446,32,12,6,7.597897950521784,7.756785453925273,0.4772329099757965,76.76680116992502,161.0456828199399,11.096432364325171,1.730004336190072,6.420961785860087,354,51,16,10,27,54,4.941642422609304,5.659482215759621,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_173,0,5.8971538676367405,5,6,15,7.336285660021297,7.597934630086588,0.3596662936666109,10.596519637142055,674.1443008931345,10.60465354301,4.614717099200874,5.4356261794924015,34,78,34,28,26,51,5.393627546352362,2.4849066497880004,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_174,0,5.863631175598097,31,1,14,6.1779441140506,7.535208735364232,0.2244158926746863,90.12753186192552,59.99083458534826,9.648896491786974,1.0367666651322789,6.385543662930435,163,98,36,3,27,15,5.655991810819852,3.258096538021482,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_175,1,5.4680601411351315,36,10,19,7.333023014386481,7.610547557803509,0.04596324934014,72.84439610153102,589.7899838558588,10.876430331674682,2.8002873811811524,5.940870877889534,9,41,33,14,17,27,5.170483995038151,6.182084906716632,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_176,1,5.8916442118257715,29,10,3,5.43372200355424,6.2930326102566685,0.3522124935651242,7.793464853777031,684.0001035610561,9.074329506020575,2.683075467647261,5.235091144874287,328,74,13,28,27,85,5.4638318050256105,6.056784013228625,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_177,0,4.499809670330265,5,6,8,6.879355804460439,6.174695727102925,0.7114093477097423,69.49285906727964,588.1463481140702,11.383504109691017,4.143239239634976,4.935227159231787,53,93,41,24,16,38,4.430816798843313,6.073044534100405,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_178,0,6.113682179832232,26,8,18,7.138866999945524,8.274449362250271,0.0184378028751938,63.53122567496046,365.1847030210672,11.434288527526265,0.6942569337541488,5.471684800935707,329,83,11,47,6,8,5.6937321388027,5.147494476813453,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_179,0,5.545177444479562,46,1,10,6.828712071641684,7.734890012307481,0.4391785132059347,75.97759384125195,697.2822959866389,11.316669096748644,4.549685864587307,3.4285566149412077,66,29,13,30,9,74,5.886104031450156,5.568344503761097,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_180,1,6.152732694704104,36,18,18,7.2485040723706105,8.447061241540462,0.6440094014498684,82.99158739644425,594.2944280138205,10.938406460852736,2.657140860860351,5.733752072885792,11,81,43,20,11,69,5.594711379601839,5.831882477283517,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_181,0,4.442651256490317,7,27,1,6.206575926724928,8.039442169955313,0.6104041091743072,72.11670575414234,207.63717209391973,10.92962052866422,2.930546919571832,6.8056723751722465,352,41,16,21,14,11,6.082218910376446,4.90527477843843,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_182,0,5.537334267018537,48,21,1,7.107425474110705,5.610798068056794,0.7766484358887159,59.03145323182622,563.1355435851098,11.497438934521853,2.550831466488836,6.724267593584073,178,1,34,30,28,9,6.210600077024653,5.926926025970411,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_183,0,5.863631175598097,47,13,16,7.167809184316444,6.77178018575844,0.8105197156597975,32.923868539595986,881.9072171389275,10.121271921617673,0.1801245341813323,5.921588491227571,172,75,2,39,13,16,6.118097198041348,5.857933154483459,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_184,1,5.53338948872752,9,13,7,7.150701457592526,7.011680051641434,0.7117058209193878,70.03009252116298,666.83328569045,8.947447395776202,2.4854533090329904,6.357553868914772,260,83,30,13,20,9,4.02535169073515,5.3471075307174685,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_185,0,5.43372200355424,40,9,10,6.385194398997726,8.493332069541044,0.1027976961447494,95.74018687844716,471.7915073938471,10.937363936459052,1.3177483133849526,6.3427560043256905,113,34,43,29,11,63,6.091309882077698,5.4116460518550396,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_186,0,4.5217885770490405,20,5,9,6.437751649736401,7.067022027790072,0.4750224440043606,59.16465627235856,321.5841028694512,10.40264581319565,1.7134409018891572,6.721109432944339,277,45,35,28,21,17,5.159055299214529,5.081404364984463,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_187,0,5.2832037287379885,30,18,8,6.274762021241939,7.874055550831996,0.6034059574876086,66.77014197499113,85.88620943757286,10.382904344980489,3.2455079959357,5.469283449621711,174,36,29,0,19,62,5.44673737166631,6.0014148779611505,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_188,1,4.844187086458591,22,17,18,6.840546529288687,8.452818276102388,0.2455660388094516,44.27567617778027,244.6271327590287,6.695584903526114,2.488485647370529,5.695035964523164,112,11,42,45,8,21,5.356586274672012,6.202535517187923,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_189,0,5.062595033026967,39,1,2,7.074116816197362,8.494793046312124,0.0425518176467765,75.85596016456437,11.186753086876887,10.996506176019148,0.4660910633373022,5.7130244152067675,160,99,14,28,16,97,5.0106352940962555,6.214608098422191,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_190,0,5.846438775057725,49,13,15,6.6039438246004725,7.138204981954699,0.2235903208760469,99.76907184152496,986.6259175249644,10.18406822679102,0.3652063738087946,3.73456933574333,7,2,18,12,7,73,6.0867747269123065,5.961005339623274,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_191,1,5.765191102784844,39,9,17,6.723832440821209,5.8338642494458774,0.4548944017326388,16.878543082705875,222.48225212874,9.84522629949864,0.9282884780868516,5.754753951014993,124,55,3,31,27,40,5.777652323222656,5.204006687076795,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_192,0,5.730099782973574,46,5,13,6.376726947898627,6.749520078185592,0.4139303190546008,21.03812267087247,814.8759426853727,8.328487285042957,0.9544257328611184,6.7786868002549046,238,1,34,33,22,45,6.182084906716632,5.973809611869261,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_193,0,5.236441962829949,47,21,8,6.118097198041348,6.019346083434206,0.1766669813271616,54.40433810777456,168.6448818049786,10.505087306222169,3.0415037848568245,6.8167223510089,59,68,36,45,28,11,6.169610732491456,4.867534450455582,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_194,0,6.175867270105761,5,16,4,7.186901020411631,6.963292895761634,0.8244155426834928,48.65616432890417,283.60114960557394,11.384068733089867,0.889072320227714,4.7062396200269125,51,90,37,1,26,10,5.375278407684165,6.1092475827643655,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_195,0,3.970291913552122,13,19,13,7.400009517162692,7.967970270773462,0.9256866687367246,57.585408666165165,418.2773192283668,10.426273772711214,4.408597116373853,6.129177743580156,264,64,37,20,10,56,5.905361848054571,4.955827057601261,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_196,1,5.181783550292085,36,21,9,6.39024066706535,8.427705828468628,0.2013483190527152,5.858330724703031,324.4056641416051,11.12638780116418,1.0488033030670656,5.94633354669322,174,60,6,9,22,7,5.54907608489522,5.337538079701318,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_197,0,4.219507705176107,29,29,3,7.452402451223638,7.9132914847627305,0.9295729155672215,41.023369176714446,798.3508127598611,11.234269753987904,0.4556572271319131,6.195138176885024,58,82,33,28,7,65,5.53338948872752,4.02535169073515,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_198,0,5.176149732573829,3,24,7,7.048386408721883,8.06096585666608,0.0178609591751808,58.71484794449052,957.6934080154232,10.400567257705122,4.378730081798235,6.320263713839419,300,97,38,25,29,41,5.921578419643816,3.912023005428146,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_199,0,6.1779441140506,5,18,19,5.8664680569332965,6.994070151948666,0.9249624727069454,58.93394377919131,875.2944836508485,11.316702644922223,1.4766378803836648,3.056769046553684,311,86,10,23,24,18,5.8522024797744745,5.318119993844216,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_200,0,5.247024072160486,26,26,6,6.61338421837956,8.299996855630821,0.951928790080908,66.07606221506899,153.57786694775655,11.145041910029153,2.1271131491686788,6.737254280802747,18,23,23,49,22,55,6.124683390894205,5.634789603169249,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_201,0,6.1224928095143865,31,14,4,3.5553480614894135,8.048202057960358,0.0120518630159252,72.30138687126372,776.6886763492903,10.932558580937233,4.795131920062212,6.882092871295152,84,56,45,26,29,57,5.963579343618446,2.9444389791664403,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_202,1,5.53338948872752,9,29,13,4.584967478670572,8.374539277820762,0.7630192967767481,64.5131731307448,147.94691330471144,5.299052889274009,4.7218460957888695,6.4837261385678016,151,81,20,20,26,75,5.752572638825633,6.052089168924417,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_203,0,5.8664680569332965,9,23,4,6.530877627725885,8.46596962603511,0.9702015725698434,79.23407238355406,913.3811065621012,8.19051177232542,3.574584446324589,6.49443777912425,293,29,37,3,26,23,6.133398042996649,4.204692619390966,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_204,0,5.459585514144159,7,19,18,6.824373670043086,7.498711250326758,0.9059022188177784,62.851302833774575,517.8785756685784,11.503768647246803,0.3446947586627735,6.270950355199004,34,67,26,14,7,57,4.110873864173311,6.214608098422191,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_205,0,4.948759890378168,28,27,17,7.3777589082278725,6.300487377340587,0.970710161196213,54.21325859118325,336.38108805670674,11.267678983154461,2.966700627056987,5.814946353323481,323,2,32,44,5,85,5.950642552587727,4.969813299576001,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_206,0,5.953243334287785,1,15,19,5.655991810819852,7.096764336009353,0.5503235056976393,61.01344645989328,157.0254973341928,11.448533806129648,4.945389675211289,5.01048744436383,131,87,31,22,29,30,5.313205979041787,5.278114659230517,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_207,1,6.184148890937483,29,21,18,7.427738840532894,7.717094751441392,0.0781561398853882,11.018143308579903,11.809088179004611,11.410240147458016,4.734581142119902,6.371720119483112,54,61,32,45,11,84,5.407171771460119,4.48863636973214,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_208,1,4.941642422609304,24,9,5,6.184148890937483,8.462715652475605,0.8497891978050361,28.04249753182648,247.94699166088475,7.670080521328629,0.5300124625997144,3.8273667477130253,346,74,38,26,15,73,5.976350909297934,6.025865973825314,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_209,0,5.971261839790462,23,28,5,5.683579767338681,7.578001282807117,0.6138282558090116,53.21257828515499,914.020063281312,11.279814203809707,1.9798365154518431,6.715992373823999,39,82,45,27,6,45,4.976733742420574,5.910796644040527,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_210,0,4.927253685157205,34,19,7,7.2485040723706105,8.263020359579318,0.614736744188289,87.425734324769,797.2621922722275,10.718198608510813,1.5776837295141966,6.044796049181023,56,21,14,21,20,88,6.093569770045136,3.8918202981106265,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_211,0,5.8916442118257715,26,23,9,7.348587530927593,7.919114631173546,0.4172536098586862,68.22610407251132,969.7937077507196,11.276922896993044,0.6486405345245277,6.0300942783629115,380,45,46,27,25,96,5.541263545158426,4.127134385045092,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_212,0,5.983936280687191,36,14,17,7.1049654482698426,6.904513003595134,0.5718419765211091,9.95039976871786,100.76152112137304,6.648863866476198,3.4739915562438046,5.793534382745151,210,85,31,3,26,27,5.204006687076795,5.733341276897746,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_213,0,5.442417710521793,38,26,14,5.521460917862246,7.422132896665194,0.1535797790861145,59.63522009399603,592.1787435056694,10.27132383301977,1.3692418218011837,6.877660838671676,187,16,29,2,19,98,5.14166355650266,6.075346031088684,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_214,0,5.918893854273146,46,3,13,5.517452896464707,8.102174665367931,0.7397700265661503,22.952060776072795,257.15047403077665,11.227351105750202,1.724329015626489,5.17001202442026,276,82,16,23,21,5,5.37989735354046,4.1588830833596715,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_215,1,4.969813299576001,40,4,17,6.675823221634848,8.13093689726023,0.0750173073515423,73.66763941908357,542.9417057724074,11.281293195989594,0.4517943835070898,5.0259036142962525,253,28,20,29,17,17,6.156978985585555,4.77912349311153,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_216,0,3.8918202981106265,26,15,13,6.816735880594968,7.710349854235194,0.729780767043792,82.91664439836597,320.45488556345515,11.035058821676378,2.489837793893328,5.115184489993375,247,57,32,27,16,9,4.110873864173311,5.627621113690637,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_217,0,4.060443010546419,25,22,8,7.599901959208498,7.107723098157274,0.848978422624854,59.75217098640736,283.4655502433575,10.315481081577436,0.7908393182602824,6.49152364354197,14,50,18,21,18,39,5.556828061699537,4.1588830833596715,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_218,0,5.438079308923196,12,24,8,6.376726947898627,8.199283697567061,0.4724686775644882,59.54489836541927,573.8453020245975,10.345163170423483,2.160452117897446,6.900625239283342,222,68,14,14,28,94,6.040254711277414,5.075173815233827,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_219,1,6.115892125483034,30,13,10,5.996452088619021,6.833546582881485,0.5098303660570493,34.520552877870585,183.31816186954032,11.479169281705692,0.7167111105165075,5.465843214689966,115,83,40,35,11,62,5.488937726156687,2.70805020110221,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_220,0,4.290459441148391,7,19,2,7.545918151209323,8.453333157950187,0.3122142729220782,45.17875209496963,469.1334369721168,10.691451534516048,4.7692494497507285,6.809720527675699,324,34,20,30,16,63,5.662960480135946,5.541263545158426,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_221,1,5.455321115357702,46,17,15,5.783825182329737,6.929250137645576,0.9694585837255876,86.5467270277192,650.8122650440348,10.709267695849599,0.724912665985713,5.633419233241756,204,17,32,2,20,13,5.198497031265826,5.8888779583328805,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_222,0,5.872117789475416,42,28,13,4.290459441148391,6.440676293400687,0.7331244745595453,72.60871276574849,128.18207318280406,10.920149123795031,2.609435769253166,6.475278498534651,53,42,1,22,19,54,4.343805421853684,5.356586274672012,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_223,1,4.700480365792417,6,19,14,6.754604099487962,7.839712150195857,0.3689885533003449,52.45561230988847,930.594270876904,10.62157813015818,0.9848991265949376,3.725668172300104,355,61,3,35,5,41,5.780743515792329,4.912654885736052,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_224,0,5.8971538676367405,39,13,11,6.703188113240863,7.88110400904448,0.174807386233005,37.45500623858872,505.7246994541248,10.920761239976937,0.3818090173630462,6.207893555400286,117,75,42,39,12,50,6.133398042996649,5.384495062789089,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_225,1,5.075173815233827,6,29,15,7.1284959456800365,7.859855250936644,0.2195795922020913,5.987594090566881,819.5279718843423,10.675707171775752,1.0115430942104908,6.485505034775445,112,75,7,14,21,29,5.579729825986222,5.560681631015528,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_226,1,6.008813185442595,36,4,19,7.471932078245122,7.714530518675266,0.46392228611005,15.157732731312128,653.9054306210634,11.322851783571739,0.2738705369521804,6.286593405586353,374,33,39,46,22,24,5.402677381872279,4.5217885770490405,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_227,0,5.683579767338681,5,29,11,7.532623618788788,8.512299833417673,0.942568400314338,20.10949376439769,710.0009412225455,11.417682448566726,0.6969869156049441,5.475774548438135,311,93,45,32,23,95,4.30406509320417,4.174387269895637,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_228,1,5.627621113690637,24,5,9,6.386879319362645,7.817534860080426,0.7341463457609181,37.9649707826088,716.1309409928381,11.442704857504744,2.467420788816085,6.720819430621821,344,8,24,21,29,58,6.159095388491933,4.605170185988092,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
